,STATE_COUNTY,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME,YEAR_x,UNINSURED_RATE,YEAR_y,SOME_COLLEGE,AFAMERPER,WHITESPER,ASIANPER,HISPANICPER,PERSENIORS,YEAR_x,POVERTY_RATE,YEAR_y,INCINEQUALITY,YEAR_x,UNEMP_RATE,YEAR_y,RURAL_POP,YEAR,CITIZENS
3330,KY_CAMPBELL,25050,0.5893,14658,0.3448,26945.0,2017.0,0.084,2017.0,0.6920000000000001,0.025,0.943,0.008,0.017,0.128,2016.0,0.1487141175405234,2017.0,0.5111626878868258,2017.0,0.042,2017.0,0.153,2016.0,0.986923
3331,KY_CARLISLE,2094,0.8051,432,0.1661,21500.0,2017.0,0.11,2017.0,0.525,0.008,0.972,0.003,0.016,0.189,2016.0,0.16375949107326082,2017.0,0.4517020335985853,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.996165
3332,KY_CARROLL,2588,0.6713,1106,0.2869,19429.0,2017.0,0.109,2017.0,0.35600000000000004,0.015,0.921,0.006,0.073,0.129,2016.0,0.2602488665959294,2017.0,0.5009946949602122,2017.0,0.057999999999999996,2017.0,0.522,2016.0,0.97346
3333,KY_CARTER,7587,0.7382,2276,0.2214,19204.0,2017.0,0.10400000000000001,2017.0,0.524,0.005,0.978,0.002,0.012,0.149,2016.0,0.1864675864675865,2017.0,0.4466180371352785,2017.0,0.1,2017.0,0.794,2016.0,0.9951270000000001
3334,KY_CASEY,5482,0.8514,767,0.1191,15603.0,2017.0,0.132,2017.0,0.43,0.005,0.972,0.002,0.024,0.161,2016.0,0.2638871071199487,2017.0,0.5512820512820513,2017.0,0.057,2017.0,1.0,2016.0,0.9888870000000001
3335,KY_CHRISTIAN,14108,0.6389,7188,0.3255,19773.0,2017.0,0.105,2017.0,0.59,0.212,0.715,0.01,0.061,0.103,2016.0,0.2029527937630368,2017.0,0.4648541114058356,2017.0,0.064,2017.0,0.28600000000000003,2016.0,0.9856229999999999
3336,KY_CLARK,10710,0.6609,4706,0.2904,24524.0,2017.0,0.09699999999999999,2017.0,0.5670000000000001,0.048,0.922,0.004,0.025,0.142,2016.0,0.15106170728231438,2017.0,0.4898320070733864,2017.0,0.053,2017.0,0.275,2016.0,0.989273
3337,KY_CLAY,5861,0.8661,752,0.1111,13542.0,2017.0,0.12,2017.0,0.326,0.042,0.942,0.001,0.018000000000000002,0.121,2016.0,0.4095164609053498,2017.0,0.6387046861184792,2017.0,0.09699999999999999,2017.0,0.7859999999999999,2016.0,0.9928170000000001
3338,KY_CLINTON,3809,0.8537,547,0.1226,16795.0,2017.0,0.11800000000000001,2017.0,0.44799999999999995,0.004,0.967,0.001,0.022,0.166,2016.0,0.22405189620758484,2017.0,0.4837533156498674,2017.0,0.083,2017.0,1.0,2016.0,0.9875149999999999
3339,KY_CRITTENDEN,3290,0.815,617,0.1528,21375.0,2017.0,0.106,2017.0,0.562,0.008,0.977,0.002,0.005,0.181,2016.0,0.21244157578455372,2017.0,0.6131741821396994,2017.0,0.055,2017.0,0.708,2016.0,0.993812
3340,KY_CUMBERLAND,2502,0.816,459,0.1497,17697.0,2017.0,0.122,2017.0,0.496,0.026,0.954,0.001,0.009000000000000001,0.191,2016.0,0.22252211725895935,2017.0,0.5731653404067197,2017.0,0.06,2017.0,1.0,2016.0,0.993658
3341,KY_DAVIESS,28907,0.6311,14163,0.3092,22963.0,2017.0,0.075,2017.0,0.602,0.048,0.912,0.006999999999999999,0.026,0.146,2016.0,0.1626437560604323,2017.0,0.5047524314765695,2017.0,0.047,2017.0,0.27,2016.0,0.981109
3342,KY_EDMONSON,4135,0.7885,979,0.1867,19481.0,2017.0,0.11900000000000001,2017.0,0.489,0.014,0.969,0.002,0.008,0.166,2016.0,0.2185508218718551,2017.0,0.5188992042440319,2017.0,0.071,2017.0,1.0,2016.0,0.996525
3343,KY_ELLIOTT,2000,0.7005,740,0.2592,14040.0,2017.0,0.114,2017.0,0.423,0.034,0.956,0.001,0.008,0.14400000000000002,2016.0,0.3394255874673629,2017.0,0.6284261715296198,2017.0,0.1,2017.0,1.0,2016.0,0.9994780000000001
3344,KY_ESTILL,4236,0.7639,1108,0.1998,16435.0,2017.0,0.11,2017.0,0.358,0.002,0.985,0.001,0.006999999999999999,0.153,2016.0,0.3031109865470852,2017.0,0.5621131741821397,2017.0,0.062,2017.0,0.7609999999999999,2016.0,0.9995139999999999
3345,KY_FAYETTE,56894,0.4174,69778,0.5119,29251.0,2017.0,0.11,2017.0,0.747,0.145,0.757,0.032,0.069,0.105,2016.0,0.18931600854611988,2017.0,0.5921750663129973,2017.0,0.039,2017.0,0.031,2016.0,0.93548
3346,KY_FLEMING,4722,0.7543,1348,0.2153,19304.0,2017.0,0.134,2017.0,0.488,0.013,0.97,0.002,0.01,0.14800000000000002,2016.0,0.22312906349425926,2017.0,0.6099690539345712,2017.0,0.063,2017.0,0.805,2016.0,0.99945
3347,KY_FLOYD,11993,0.7251,4015,0.2427,17716.0,2017.0,0.115,2017.0,0.505,0.006999999999999999,0.982,0.002,0.006,0.136,2016.0,0.3070369285657233,2017.0,0.6378205128205128,2017.0,0.094,2017.0,0.8390000000000001,2016.0,0.9984270000000001
3348,KY_FRANKLIN,11819,0.4952,10717,0.4491,26243.0,2017.0,0.09300000000000001,2017.0,0.5710000000000001,0.104,0.8440000000000001,0.014,0.028,0.14,2016.0,0.1470625026060126,2017.0,0.4525862068965517,2017.0,0.044000000000000004,2017.0,0.276,2016.0,0.979613
3349,KY_FULTON,1549,0.6503,774,0.3249,18602.0,2017.0,0.098,2017.0,0.46299999999999997,0.236,0.7340000000000001,0.006999999999999999,0.008,0.18,2016.0,0.2671898993345845,2017.0,0.6507515473032714,2017.0,0.077,2017.0,0.644,2016.0,0.9938319999999999
3350,KY_GALLATIN,2443,0.7319,749,0.2244,19020.0,2017.0,0.114,2017.0,0.508,0.013,0.947,0.002,0.043,0.114,2016.0,0.1355952523678216,2017.0,0.4769009725906278,2017.0,0.053,2017.0,1.0,2016.0,0.9755360000000001
3351,KY_GARRARD,5904,0.7745,1453,0.1906,21341.0,2017.0,0.12,2017.0,0.48700000000000004,0.02,0.953,0.002,0.024,0.146,2016.0,0.19277179699514965,2017.0,0.4814323607427056,2017.0,0.052000000000000005,2017.0,0.779,2016.0,0.990792
3352,KY_GRANT,7268,0.7603,1910,0.1998,19829.0,2017.0,0.09300000000000001,2017.0,0.485,0.006999999999999999,0.967,0.003,0.023,0.107,2016.0,0.20170265780730895,2017.0,0.4919319186560566,2017.0,0.054000000000000006,2017.0,0.65,2016.0,0.990771
3353,KY_GRAVES,12671,0.763,3308,0.1992,20746.0,2017.0,0.127,2017.0,0.526,0.043,0.904,0.003,0.057,0.166,2016.0,0.18394120849210668,2017.0,0.5533819628647214,2017.0,0.063,2017.0,0.6940000000000001,2016.0,0.978758
3354,KY_GRAYSON,8219,0.7771,1959,0.1852,19115.0,2017.0,0.113,2017.0,0.431,0.01,0.973,0.002,0.01,0.151,2016.0,0.24198511939542675,2017.0,0.4945844385499558,2017.0,0.068,2017.0,0.736,2016.0,0.995439
3355,KY_GREEN,4372,0.8198,832,0.156,17984.0,2017.0,0.122,2017.0,0.444,0.02,0.957,0.002,0.014,0.173,2016.0,0.19599088838268794,2017.0,0.5624447391688772,2017.0,0.054000000000000006,2017.0,1.0,2016.0,0.991999
3356,KY_GREENUP,11546,0.7093,4146,0.2547,22035.0,2017.0,0.096,2017.0,0.635,0.006999999999999999,0.973,0.005,0.008,0.17,2016.0,0.17563818757530753,2017.0,0.5523872679045093,2017.0,0.078,2017.0,0.39299999999999996,2016.0,0.996552
3357,KY_HANCOCK,2788,0.6491,1244,0.2896,22686.0,2017.0,0.073,2017.0,0.5379999999999999,0.009000000000000001,0.973,0.002,0.011,0.14,2016.0,0.17133271633503008,2017.0,0.4675066312997348,2017.0,0.051,2017.0,0.893,2016.0,0.996099
3358,KY_HARDIN,26971,0.625,13944,0.3231,24147.0,2017.0,0.085,2017.0,0.65,0.116,0.805,0.02,0.05,0.11,2016.0,0.1425444281229298,2017.0,0.4629752431476569,2017.0,0.051,2017.0,0.342,2016.0,0.983146
3359,KY_HARLAN,9129,0.8487,1372,0.1275,16257.0,2017.0,0.11599999999999999,2017.0,0.46799999999999997,0.022,0.961,0.003,0.006999999999999999,0.14300000000000002,2016.0,0.3239101813926273,2017.0,0.5476348364279399,2017.0,0.11699999999999999,2017.0,0.542,2016.0,0.997967
3360,KY_HARRISON,5435,0.6985,2031,0.261,21424.0,2017.0,0.099,2017.0,0.48,0.02,0.957,0.002,0.018000000000000002,0.149,2016.0,0.18967587034813926,2017.0,0.6388152077807251,2017.0,0.047,2017.0,0.659,2016.0,0.9858819999999999
3361,KY_HART,5320,0.7324,1730,0.2382,17273.0,2017.0,0.131,2017.0,0.37,0.049,0.929,0.002,0.014,0.149,2016.0,0.2417280422117181,2017.0,0.5089522546419099,2017.0,0.052000000000000005,2017.0,0.872,2016.0,0.992923
3362,KY_HENDERSON,12159,0.6169,6707,0.3403,22746.0,2017.0,0.08199999999999999,2017.0,0.579,0.078,0.8909999999999999,0.004,0.019,0.142,2016.0,0.19152075762581214,2017.0,0.5612290008841734,2017.0,0.05,2017.0,0.382,2016.0,0.9930760000000001
3363,KY_HENRY,4944,0.6916,1828,0.2557,21923.0,2017.0,0.10300000000000001,2017.0,0.429,0.027000000000000003,0.937,0.002,0.029,0.142,2016.0,0.17255690292458334,2017.0,0.5316091954022988,2017.0,0.048,2017.0,1.0,2016.0,0.993818
3364,KY_HICKMAN,1657,0.7682,449,0.2082,19292.0,2017.0,0.107,2017.0,0.546,0.092,0.884,0.002,0.012,0.208,2016.0,0.16774337268879486,2017.0,0.39489389920424395,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.999574
3365,KY_HOPKINS,15277,0.7509,4310,0.2118,22132.0,2017.0,0.096,2017.0,0.535,0.066,0.901,0.006,0.016,0.154,2016.0,0.16135466997650605,2017.0,0.51657824933687,2017.0,0.057,2017.0,0.47100000000000003,2016.0,0.994715
3366,KY_JACKSON,4889,0.8887,482,0.0876,15880.0,2017.0,0.11199999999999999,2017.0,0.42200000000000004,0.001,0.989,0.001,0.006,0.138,2016.0,0.3309662310191131,2017.0,0.6135057471264368,2017.0,0.086,2017.0,1.0,2016.0,1.0
3367,KY_JEFFERSON,143768,0.4072,190836,0.5405,27925.0,2017.0,0.095,2017.0,0.685,0.208,0.727,0.022,0.044,0.134,2016.0,0.16011878766704515,2017.0,0.5460875331564986,2017.0,0.049,2017.0,0.013999999999999999,2016.0,0.9586549999999999
3368,KY_JESSAMINE,15474,0.6634,6144,0.2634,25637.0,2017.0,0.10099999999999999,2017.0,0.635,0.031,0.929,0.01,0.028,0.113,2016.0,0.1872017042544911,2017.0,0.5236516357206012,2017.0,0.043,2017.0,0.259,2016.0,0.974635
3369,KY_JOHNSON,8043,0.8403,1250,0.1306,19445.0,2017.0,0.102,2017.0,0.524,0.002,0.984,0.004,0.005,0.141,2016.0,0.2617052086532977,2017.0,0.5729442970822282,2017.0,0.084,2017.0,0.73,2016.0,0.995361
3370,KY_KENTON,42958,0.5967,24214,0.3363,27704.0,2017.0,0.085,2017.0,0.669,0.046,0.91,0.009000000000000001,0.026,0.112,2016.0,0.13566988756914156,2017.0,0.4849690539345712,2017.0,0.046,2017.0,0.07,2016.0,0.9841489999999999
3371,KY_KNOTT,4357,0.756,1245,0.216,18448.0,2017.0,0.106,2017.0,0.445,0.006999999999999999,0.983,0.001,0.006,0.134,2016.0,0.31571306012010825,2017.0,0.5962643678160919,2017.0,0.099,2017.0,1.0,2016.0,0.997041
3372,KY_KNOX,9885,0.8229,1761,0.1466,14367.0,2017.0,0.111,2017.0,0.364,0.011,0.971,0.002,0.008,0.146,2016.0,0.3441198404720988,2017.0,0.5301724137931034,2017.0,0.083,2017.0,0.629,2016.0,0.992974
3373,KY_LARUE,4799,0.7537,1278,0.2007,19611.0,2017.0,0.107,2017.0,0.5,0.031,0.939,0.002,0.028,0.156,2016.0,0.1640534262485482,2017.0,0.4697170645446507,2017.0,0.053,2017.0,0.76,2016.0,0.985489
3374,KY_LAUREL,20592,0.8292,3440,0.1385,19923.0,2017.0,0.105,2017.0,0.465,0.006999999999999999,0.97,0.005,0.012,0.129,2016.0,0.2284479104857167,2017.0,0.5235411140583555,2017.0,0.063,2017.0,0.568,2016.0,0.9964639999999999
3375,KY_LAWRENCE,4816,0.7971,1045,0.173,17960.0,2017.0,0.10400000000000001,2017.0,0.45399999999999996,0.002,0.985,0.002,0.005,0.142,2016.0,0.22411157814291172,2017.0,0.6154951370468612,2017.0,0.094,2017.0,0.7709999999999999,2016.0,0.993195
3376,KY_LEE,2151,0.8065,444,0.1665,13969.0,2017.0,0.099,2017.0,0.374,0.023,0.964,0.001,0.006999999999999999,0.132,2016.0,0.3843648208469056,2017.0,0.6424624226348364,2017.0,0.085,2017.0,1.0,2016.0,0.99913
3377,KY_LESLIE,4015,0.8938,400,0.089,16424.0,2017.0,0.113,2017.0,0.434,0.002,0.988,0.001,0.004,0.142,2016.0,0.32454648526077096,2017.0,0.7385057471264368,2017.0,0.10800000000000001,2017.0,1.0,2016.0,0.9988959999999999
3378,KY_LETCHER,7293,0.7984,1542,0.1688,17886.0,2017.0,0.102,2017.0,0.51,0.003,0.988,0.002,0.005,0.142,2016.0,0.29835426591598097,2017.0,0.6662245800176834,2017.0,0.11199999999999999,2017.0,1.0,2016.0,0.9975620000000001
3379,KY_LEWIS,4363,0.8235,785,0.1482,16132.0,2017.0,0.11199999999999999,2017.0,0.446,0.003,0.989,0.001,0.006,0.147,2016.0,0.2823890427363221,2017.0,0.6132847038019452,2017.0,0.086,2017.0,1.0,2016.0,0.9986079999999999
3380,KY_LINCOLN,7338,0.7675,1865,0.1951,17420.0,2017.0,0.11699999999999999,2017.0,0.455,0.023,0.952,0.002,0.015,0.149,2016.0,0.2519157088122605,2017.0,0.6130636604774535,2017.0,0.069,2017.0,0.8170000000000001,2016.0,0.9977889999999999
3381,KY_LIVINGSTON,3570,0.7686,887,0.191,19795.0,2017.0,0.102,2017.0,0.371,0.002,0.979,0.002,0.013,0.181,2016.0,0.13883474117392247,2017.0,0.4916003536693192,2017.0,0.07400000000000001,2017.0,0.9540000000000001,2016.0,1.0
3382,KY_LOGAN,7778,0.7136,2755,0.2528,19143.0,2017.0,0.109,2017.0,0.47,0.066,0.901,0.002,0.024,0.157,2016.0,0.1811357949806657,2017.0,0.5186781609195402,2017.0,0.048,2017.0,0.75,2016.0,0.996188
3383,KY_LYON,2789,0.7039,1045,0.2638,22123.0,2017.0,0.099,2017.0,0.495,0.053,0.93,0.003,0.009000000000000001,0.21,2016.0,0.14899464776508028,2017.0,0.49447391688771,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.9867870000000001
3384,KY_MADISON,23431,0.627,11793,0.3156,21800.0,2017.0,0.091,2017.0,0.68,0.044,0.916,0.009000000000000001,0.022,0.112,2016.0,0.2129011521534886,2017.0,0.5917329796640142,2017.0,0.044000000000000004,2017.0,0.385,2016.0,0.9841620000000001
3385,KY_MAGOFFIN,3824,0.7475,1172,0.2291,15118.0,2017.0,0.124,2017.0,0.386,0.001,0.986,0.001,0.006999999999999999,0.129,2016.0,0.2951916266624695,2017.0,0.6201370468611848,2017.0,0.147,2017.0,1.0,2016.0,0.996353
3386,KY_MARION,5122,0.6315,2679,0.3303,18865.0,2017.0,0.1,2017.0,0.419,0.081,0.8809999999999999,0.006,0.024,0.13,2016.0,0.19069416769885286,2017.0,0.5537135278514589,2017.0,0.051,2017.0,0.715,2016.0,0.989024
3387,KY_MARSHALL,12322,0.7379,3672,0.2199,22381.0,2017.0,0.08800000000000001,2017.0,0.59,0.002,0.983,0.003,0.011,0.193,2016.0,0.10499901594174377,2017.0,0.4710433244916003,2017.0,0.057,2017.0,0.8590000000000001,2016.0,0.994682
3388,KY_MARTIN,3503,0.8862,363,0.0918,15525.0,2017.0,0.10300000000000001,2017.0,0.4,0.069,0.92,0.002,0.03,0.112,2016.0,0.32414109024278515,2017.0,0.6682139699381079,2017.0,0.096,2017.0,1.0,2016.0,0.997195
3389,KY_MASON,4944,0.6849,1970,0.2729,23347.0,2017.0,0.096,2017.0,0.595,0.064,0.903,0.006,0.014,0.151,2016.0,0.20389326075380154,2017.0,0.5516136162687887,2017.0,0.061,2017.0,0.5539999999999999,2016.0,0.9860700000000001
3390,KY_MCCRACKEN,20774,0.6636,9134,0.2918,25957.0,2017.0,0.086,2017.0,0.621,0.11,0.85,0.008,0.021,0.168,2016.0,0.1775655577299413,2017.0,0.5571396993810788,2017.0,0.059000000000000004,2017.0,0.278,2016.0,0.9902129999999999
3391,KY_MCCREARY,5012,0.8677,664,0.115,11818.0,2017.0,0.11900000000000001,2017.0,0.374,0.055,0.914,0.001,0.021,0.123,2016.0,0.4250107698935319,2017.0,0.6159372236958445,2017.0,0.083,2017.0,1.0,2016.0,0.997031
3392,KY_MCLEAN,3381,0.7405,988,0.2164,19984.0,2017.0,0.1,2017.0,0.551,0.006,0.976,0.001,0.011,0.16899999999999998,2016.0,0.18325333333333327,2017.0,0.4709328028293546,2017.0,0.05,2017.0,1.0,2016.0,0.9945219999999999
3393,KY_MEADE,8660,0.708,3026,0.2474,20898.0,2017.0,0.08900000000000001,2017.0,0.5329999999999999,0.033,0.924,0.006,0.03,0.104,2016.0,0.15555477454047026,2017.0,0.477343059239611,2017.0,0.055999999999999994,2017.0,0.8590000000000001,2016.0,0.992765
3394,KY_MENIFEE,2010,0.7233,700,0.2519,15942.0,2017.0,0.128,2017.0,0.409,0.018000000000000002,0.965,0.001,0.008,0.159,2016.0,0.2411290322580645,2017.0,0.5959328028293546,2017.0,0.087,2017.0,1.0,2016.0,0.9925930000000001
3395,KY_MERCER,7740,0.7312,2395,0.2263,24138.0,2017.0,0.09300000000000001,2017.0,0.54,0.036000000000000004,0.928,0.004,0.023,0.159,2016.0,0.1813381111792164,2017.0,0.5605658709106985,2017.0,0.051,2017.0,0.591,2016.0,0.9876229999999999
3396,KY_METCALFE,3491,0.7556,976,0.2113,17171.0,2017.0,0.113,2017.0,0.442,0.015,0.968,0.001,0.011,0.163,2016.0,0.2280559497263329,2017.0,0.4525862068965517,2017.0,0.053,2017.0,1.0,2016.0,0.9992989999999999
3397,KY_MONROE,4278,0.8571,601,0.1204,16656.0,2017.0,0.128,2017.0,0.451,0.021,0.951,0.001,0.026,0.171,2016.0,0.2605687203791469,2017.0,0.5429929266136163,2017.0,0.044000000000000004,2017.0,1.0,2016.0,0.983165
3398,KY_MONTGOMERY,7856,0.686,3158,0.2758,20436.0,2017.0,0.105,2017.0,0.565,0.028,0.945,0.003,0.025,0.128,2016.0,0.2511116051578479,2017.0,0.6088638373121132,2017.0,0.066,2017.0,0.591,2016.0,0.991567
3399,KY_MORGAN,3628,0.7598,1006,0.2107,16233.0,2017.0,0.11199999999999999,2017.0,0.44799999999999995,0.043,0.943,0.003,0.008,0.13,2016.0,0.2493957182320442,2017.0,0.565760389036251,2017.0,0.08,2017.0,1.0,2016.0,0.9956649999999999
3400,KY_MUHLENBERG,9393,0.7192,3272,0.2505,20008.0,2017.0,0.111,2017.0,0.474,0.045,0.937,0.001,0.012,0.162,2016.0,0.19651104834690147,2017.0,0.5285145888594165,2017.0,0.071,2017.0,0.684,2016.0,0.998655
3401,KY_NELSON,13431,0.6457,6434,0.3093,23545.0,2017.0,0.09,2017.0,0.511,0.05,0.919,0.005,0.02,0.117,2016.0,0.1391044239030205,2017.0,0.4651856763925729,2017.0,0.051,2017.0,0.569,2016.0,0.9928020000000001
3402,KY_NICHOLAS,1957,0.6888,787,0.277,20450.0,2017.0,0.115,2017.0,0.499,0.006,0.979,0.002,0.014,0.156,2016.0,0.26024235429890363,2017.0,0.5470822281167109,2017.0,0.06,2017.0,1.0,2016.0,0.990654
3403,KY_OHIO,7942,0.7638,2080,0.2,19005.0,2017.0,0.096,2017.0,0.43,0.008,0.962,0.002,0.035,0.154,2016.0,0.2117134272777284,2017.0,0.506631299734748,2017.0,0.064,2017.0,0.735,2016.0,0.9925889999999999
3404,KY_OLDHAM,20469,0.623,10268,0.3125,33591.0,2017.0,0.057999999999999996,2017.0,0.708,0.043,0.91,0.013,0.035,0.092,2016.0,0.05981013719767871,2017.0,0.4113616268788681,2017.0,0.04,2017.0,0.203,2016.0,0.9863959999999999
3405,KY_OWEN,3745,0.7489,1062,0.2124,23991.0,2017.0,0.094,2017.0,0.441,0.008,0.966,0.002,0.023,0.145,2016.0,0.17653206650831355,2017.0,0.4828691423519009,2017.0,0.040999999999999995,2017.0,1.0,2016.0,1.0
3406,KY_OWSLEY,1474,0.838,256,0.1455,13611.0,2017.0,0.11199999999999999,2017.0,0.445,0.003,0.987,0.0,0.008,0.168,2016.0,0.3714863953226895,2017.0,0.8054818744473917,2017.0,0.10400000000000001,2017.0,1.0,2016.0,0.9973639999999999
3407,KY_PENDLETON,4604,0.7664,1164,0.1938,23122.0,2017.0,0.1,2017.0,0.41700000000000004,0.004,0.982,0.001,0.01,0.123,2016.0,0.14820494945974208,2017.0,0.5012157382847038,2017.0,0.055,2017.0,1.0,2016.0,0.998208
3408,KY_PERRY,8158,0.7717,2136,0.202,18224.0,2017.0,0.107,2017.0,0.537,0.015,0.965,0.005,0.006,0.134,2016.0,0.2741768021358647,2017.0,0.6214633068081344,2017.0,0.08900000000000001,2017.0,0.741,2016.0,0.997232
3409,KY_PIKE,19747,0.8006,4280,0.1735,19351.0,2017.0,0.105,2017.0,0.465,0.005,0.98,0.005,0.006999999999999999,0.13699999999999998,2016.0,0.2519347773180823,2017.0,0.6118479221927497,2017.0,0.095,2017.0,0.878,2016.0,0.996815
3410,KY_POWELL,3513,0.7087,1272,0.2566,15174.0,2017.0,0.11599999999999999,2017.0,0.42100000000000004,0.006,0.977,0.001,0.01,0.13,2016.0,0.2597348453264404,2017.0,0.7166224580017684,2017.0,0.07200000000000001,2017.0,0.6709999999999999,2016.0,0.993461
3411,KY_PULASKI,22902,0.8167,4208,0.1501,20667.0,2017.0,0.105,2017.0,0.486,0.012,0.961,0.005,0.021,0.162,2016.0,0.24977246962269875,2017.0,0.6711980548187445,2017.0,0.06,2017.0,0.539,2016.0,0.990152
3412,KY_ROBERTSON,759,0.7493,222,0.2192,17641.0,2017.0,0.115,2017.0,0.677,0.002,0.982,0.001,0.01,0.187,2016.0,0.24401689347724076,2017.0,0.4896109637488947,2017.0,0.065,2017.0,1.0,2016.0,1.0
3413,KY_ROCKCASTLE,5609,0.8383,915,0.1368,16513.0,2017.0,0.10400000000000001,2017.0,0.444,0.001,0.984,0.001,0.006,0.14800000000000002,2016.0,0.2339975845410628,2017.0,0.5739389920424403,2017.0,0.066,2017.0,0.8370000000000001,2016.0,0.9991709999999999
3414,KY_ROWAN,5174,0.5848,3295,0.3724,17094.0,2017.0,0.10300000000000001,2017.0,0.603,0.015,0.961,0.008,0.013,0.123,2016.0,0.25898942420681553,2017.0,0.6162687886825817,2017.0,0.06,2017.0,0.688,2016.0,0.9800840000000001
3415,KY_RUSSELL,6863,0.8396,1093,0.1337,17107.0,2017.0,0.13,2017.0,0.527,0.005,0.965,0.002,0.033,0.174,2016.0,0.2645909926470588,2017.0,0.5355879752431477,2017.0,0.11900000000000001,2017.0,1.0,2016.0,0.985467
3416,KY_SCOTT,15052,0.622,7715,0.3188,27802.0,2017.0,0.081,2017.0,0.645,0.052000000000000005,0.899,0.009000000000000001,0.042,0.093,2016.0,0.10717241657750773,2017.0,0.4343501326259947,2017.0,0.040999999999999995,2017.0,0.325,2016.0,0.977195
3417,KY_SHELBY,13196,0.6412,6276,0.305,27039.0,2017.0,0.11800000000000001,2017.0,0.57,0.075,0.8540000000000001,0.006,0.091,0.12,2016.0,0.12850815797324278,2017.0,0.4689434129089302,2017.0,0.040999999999999995,2017.0,0.47,2016.0,0.9448040000000001
3418,KY_SIMPSON,5077,0.6741,2144,0.2847,19441.0,2017.0,0.096,2017.0,0.512,0.094,0.873,0.006999999999999999,0.019,0.14300000000000002,2016.0,0.1909724221313835,2017.0,0.5090627763041556,2017.0,0.048,2017.0,0.452,2016.0,0.988295
3419,KY_SPENCER,7196,0.7563,1921,0.2019,26666.0,2017.0,0.08199999999999999,2017.0,0.618,0.015,0.962,0.004,0.014,0.102,2016.0,0.10108917631041524,2017.0,0.399867374005305,2017.0,0.044000000000000004,2017.0,1.0,2016.0,0.9989889999999999
3420,KY_TAYLOR,8320,0.7359,2553,0.2258,18790.0,2017.0,0.107,2017.0,0.508,0.05,0.92,0.005,0.018000000000000002,0.16,2016.0,0.2524770946478173,2017.0,0.5194518125552609,2017.0,0.066,2017.0,0.522,2016.0,0.9876360000000001
3421,KY_TODD,3612,0.7558,1042,0.218,17846.0,2017.0,0.139,2017.0,0.45299999999999996,0.08,0.89,0.001,0.04,0.142,2016.0,0.17192982456140352,2017.0,0.4738063660477453,2017.0,0.048,2017.0,1.0,2016.0,0.9898110000000001
3422,KY_TRIGG,4931,0.7304,1587,0.2351,25527.0,2017.0,0.11699999999999999,2017.0,0.632,0.08199999999999999,0.8909999999999999,0.003,0.012,0.19,2016.0,0.16201117318435754,2017.0,0.5125994694960212,2017.0,0.059000000000000004,2017.0,0.794,2016.0,0.998107
3423,KY_TRIMBLE,2771,0.7296,879,0.2314,22070.0,2017.0,0.096,2017.0,0.529,0.003,0.964,0.004,0.025,0.129,2016.0,0.17987377279102384,2017.0,0.4728116710875331,2017.0,0.057999999999999996,2017.0,0.9470000000000001,2016.0,0.997257
3424,KY_UNION,4701,0.7569,1331,0.2143,19464.0,2017.0,0.111,2017.0,0.504,0.12,0.855,0.003,0.016,0.13699999999999998,2016.0,0.2402124327636685,2017.0,0.5901856763925729,2017.0,0.069,2017.0,0.653,2016.0,0.992632
3425,KY_WARREN,28673,0.5918,16966,0.3501,23853.0,2017.0,0.11599999999999999,2017.0,0.639,0.091,0.836,0.028,0.045,0.109,2016.0,0.1920685318252579,2017.0,0.5329354553492485,2017.0,0.046,2017.0,0.312,2016.0,0.9371
3426,KY_WASHINGTON,4013,0.712,1420,0.252,19837.0,2017.0,0.107,2017.0,0.441,0.063,0.908,0.003,0.034,0.159,2016.0,0.17644539614561028,2017.0,0.4952475685234306,2017.0,0.044000000000000004,2017.0,1.0,2016.0,0.9805280000000001
3427,KY_WAYNE,6371,0.7972,1431,0.1791,16396.0,2017.0,0.11900000000000001,2017.0,0.39799999999999996,0.015,0.952,0.003,0.029,0.16,2016.0,0.25371586588316625,2017.0,0.5783598585322722,2017.0,0.081,2017.0,0.677,2016.0,0.9905139999999999
3428,KY_WEBSTER,4397,0.7575,1240,0.2136,20337.0,2017.0,0.11199999999999999,2017.0,0.46299999999999997,0.041,0.914,0.003,0.043,0.151,2016.0,0.2014482705492643,2017.0,0.504420866489832,2017.0,0.052000000000000005,2017.0,1.0,2016.0,0.9797459999999999
3429,KY_WHITLEY,11312,0.8213,2067,0.1501,15960.0,2017.0,0.105,2017.0,0.474,0.006,0.974,0.004,0.009000000000000001,0.14300000000000002,2016.0,0.2702996794400494,2017.0,0.5379089301503095,2017.0,0.07,2017.0,0.652,2016.0,0.9960379999999999
3430,KY_WOLFE,1804,0.6846,753,0.2858,14157.0,2017.0,0.107,2017.0,0.368,0.001,0.988,0.0,0.006,0.156,2016.0,0.4081747709654686,2017.0,0.7294429708222812,2017.0,0.10099999999999999,2017.0,1.0,2016.0,1.0
